0.006979,-0.031995,0.03962
-0.01572,-0.027953,0.047011
-0.038467,-0.026623,0.04517
-0.037522,-0.054301,0.054416
-0.037368,-0.041261,0.052774
-0.060577,-0.06039,0.03377
-0.083687,-0.043916,0.059272
-0.04103,-0.022719,0.07796
-0.029497,-0.010246,0.051902
-0.053179,-0.010385,0.061108
-0.05732,-0.039063,0.031998
-0.039971,-0.063514,0.073116
-0.08543,-0.021867,0.040774
-0.050917,-0.038489,0.024051
-0.033037,-0.039584,0.069616
-0.054446,-0.03101,0.072783
-0.029862,-0.022945,0.035878
-0.006394,-0.024763,-0.016065
-0.016028,-0.039454,0.011783
-0.010376,-0.040305,0.01282
-0.045423,-0.078975,0.009373
-0.007491,-0.059961,0.011918
-0.049208,-0.057689,0.060587
0.000144,-0.01877,0.011884
0.000991,-0.08899,0.028092
-0.01331,-0.044469,0.094561
-0.014088,-0.032604,0.06795
-0.018959,-0.042364,0.05334
-0.039659,-0.036816,0.052409
-0.071365,0.002652,0.027798
-0.036526,0.018722,0.065498
-0.037101,0.000908,0.066208
-0.041962,-0.010599,0.076057
-0.048701,0.003575,0.046358
-0.037131,-0.000387,0.025654
-0.046212,-0.06826,0.023783
-0.036082,-0.037117,0.036141
-0.022601,-0.053619,0.027144
-0.0364,-0.036327,0.042292
-0.046402,-0.025049,0.048013
-0.03622,-0.016136,0.016908
-0.064686,-0.06483,0.044024
-0.057149,-0.040497,0.067695
0.016221,-0.044454,0.086121
0.030114,-0.046731,0.026964
-0.016292,-0.039106,-0.033419
0.017892,-0.063272,0.019522
-0.03953,-0.059123,0.044559
-0.047764,-0.014875,0.043793
-0.008434,-0.030831,0.01551
-0.016855,-0.03197,0.061533
-0.025169,0.00969,0.03101
-0.04204,-0.017018,0.034413
-0.009024,-0.066805,0.01064
-0.012654,-0.017482,0.035455
-0.009497,0.015353,0.016246
-0.045354,-0.024431,0.028997
-0.002857,-0.024495,0.061724
-0.019701,-0.001647,0.031347
-0.021338,-0.00207,0.048297
-0.02638,-0.030376,0.088455
-0.019134,-0.022617,0.05133
-0.01172,-0.014909,0.032306
-0.008863,-0.011709,0.053438
-0.068576,-0.030025,0.076362
-0.082045,-0.037331,0.037741
-0.01681,-0.044209,-0.000936
-0.03419,-0.037888,-0.015677
-0.031744,0.007897,0.053583
0.006978,-0.007487,0.056804
0.012285,-0.004227,0.034239
-0.036886,-0.045847,0.064533
-0.018465,-0.028555,0.032704
-0.006417,-0.059781,0.016495
-0.02569,-0.019701,0.037848
-0.061067,-0.023996,0.008631
-0.032099,-0.053296,0.021458
-0.044467,-0.064561,0.050138
-0.016697,-0.030788,0.041294
-0.010676,-0.032306,0.01927
-0.003656,-0.032533,0.043967
-0.034089,0.00014,0.057678
-0.02647,-0.049119,0.011904
-0.033006,-0.058418,0.013223
-0.063706,-0.052638,0.037354
-0.014518,-0.040057,0.065028
-0.000149,-0.068551,0.062039
-0.008948,-0.05608,0.046326
-0.017233,-0.017748,0.096528
-0.029322,-0.060288,0.083676
0.003476,-0.066915,0.045274
-0.026233,-0.065017,0.054391
-0.004728,-0.063723,0.076644
-0.015612,-0.030851,0.027821
-0.014615,-0.070107,0.029052
0.027764,-0.055948,0.057184
-0.002834,-0.065303,0.068425
0.018013,-0.035531,0.053007
-0.006855,-0.024516,0.052013
0.006835,0.008149,0.027323
0.021975,-0.035605,0.066236
-0.019442,-0.019858,0.071246
0.021001,-0.013413,0.044484
-0.033843,-0.021395,0.020586
0.006666,-0.080557,0.002749
-0.038926,-0.094478,-0.008674
-0.0145,-0.051676,0.019006
0.004519,-0.07323,0.011305
-0.021314,-0.048534,0.031574
-0.026531,-0.034313,0.039204
-0.080038,-0.044083,3.9e-05
-0.05386,-0.009059,0.022008
-0.05271,-0.057252,0.036326
-0.019846,-0.027996,0.036018
-0.035273,-0.030931,0.083634
-0.022548,-0.022999,0.030557
-0.003468,-0.033736,0.038877
-0.001024,-0.018886,0.051191
-0.037395,-0.042267,0.032943
-0.051306,-0.046255,0.049551
-0.03784,-0.047381,0.074734
-0.018612,-0.047512,0.098484
-0.016301,-0.015098,0.040697
0.041094,-0.025474,0.042454
0.015959,-0.016112,0.00996
-0.02142,-0.050301,0.045723
-0.026486,-0.044407,0.049519
-0.019044,-0.042084,0.046189
-0.063198,-0.032391,0.035505
-0.038025,-0.004266,0.059175
1.236205,-0.340389,-0.229486
0.863266,-0.250336,0.389243
-0.102225,-0.503171,5.605463
0.030251,-0.234782,14.907404
0.109635,0.140925,16.69416
0.171546,0.41619,17.250948
-0.042877,0.381017,17.443693
0.152087,0.285405,21.702364
0.16213,0.178334,23.993406
0.174679,0.22269,20.109247
0.208345,0.149056,13.755946
0.092778,0.147836,9.752895
0.078128,0.125248,9.412363
0.079437,0.113139,11.526219
0.037688,0.071092,7.15559
0.121844,0.097268,2.668196
-0.002456,-0.244369,1.004073
0.237525,0.026484,0.406926
-0.237231,-0.004099,0.250277
-0.132845,-0.175591,-1.663626
-0.079366,-0.117789,-6.61026
-0.041364,-0.174127,-10.410841
-0.050234,-0.102799,-10.974174
-0.053068,-0.111109,-10.933054
-0.119659,-0.113469,-10.737164
-0.173122,-0.11868,-10.576918
-0.123136,-0.211801,-11.276504
-0.2176,-0.222583,-12.32002
-0.084826,-0.183661,-12.369892
-0.164325,-0.035238,-5.223617
0.086262,0.132987,-2.04766
0.413523,0.016727,-0.699717
0.312603,0.054353,-0.227926
0.208574,0.038989,-0.108396
0.085213,0.327176,-1.459622
0.027202,-0.163492,-8.805037
-0.130013,-0.261271,-14.627306
-0.053299,-0.150943,-14.814281
0.119266,-0.009143,-6.594343
0.171227,0.128222,-2.599249
0.238611,0.110512,-1.048502
0.204516,-0.024216,-0.396691
0.089129,0.198476,3.12827
0.022267,0.105618,8.416767
0.283313,0.268189,12.609367
0.174716,0.313749,12.119678
0.15773,0.264803,12.41662
0.153425,0.201158,14.377115
0.118943,0.135334,14.762372
0.128875,0.158337,14.97006
0.08742,0.157454,16.673531
0.161319,0.184848,18.184837
0.268768,0.242443,18.633038
0.154011,0.206276,17.276985
0.19811,0.186776,15.47581
0.110115,0.20272,13.315618
0.092474,0.330063,10.68452
0.030927,0.268921,5.421278
-0.033017,0.442019,2.152922
0.017897,0.470821,0.862258
0.140057,0.53989,0.372435
-0.106545,0.461303,-3.210303
-0.558424,-0.161492,-20.614141
-0.853247,-0.436167,-42.300335
-0.174079,-0.865143,-59.315544
-0.304094,-0.699678,-53.345116
-0.262281,-0.261995,-40.548458
-0.169464,-0.331515,-26.264341
-0.127276,-0.188,-12.39453
-0.145633,-0.210961,-4.638196
-0.134926,-0.10153,-1.710968
-0.126393,-0.031332,-0.598152
-0.16036,-0.043076,-0.200603
-0.131167,-0.042403,-0.058515
-0.06335,-0.08391,0.010474
-0.033008,-0.071408,0.026806
-0.040424,-0.038476,0.032608
0.008305,-0.020496,0.039215
-0.03371,-0.057075,0.028633
0.001737,-0.050902,0.090249
-0.017483,-0.063602,0.062145
-0.025207,-0.026046,0.031685
-0.009219,-0.030269,0.034509
-0.021881,-0.037307,-0.016296
-0.031434,-0.03004,0.025676
-0.025429,-0.055237,0.075323
-0.02351,-0.027525,0.036783
-0.022331,-0.068978,0.023032
-0.012561,-0.080179,-0.00602
0.019171,-0.059867,0.048567
0.007538,-0.019448,0.049983
-0.001468,-0.023329,0.013035
-0.047223,-0.016033,-0.019979
-0.078174,-0.079352,0.001846
-0.06688,-0.065533,-0.004837
-0.048415,-0.064432,0.035227
-0.004165,-0.025752,0.044907
-0.019915,-0.030087,0.072784
0.002433,-0.054885,0.102667
-0.017266,-0.060478,0.057334
-0.029642,-0.038593,0.086932
-0.011344,0.011992,0.026332
0.014726,-0.001234,0.041574
-0.031338,-0.040256,0.029358
-0.025616,-0.035698,0.052623
-0.018533,-0.057511,0.06666
-0.035143,-0.004826,0.042569
-0.008238,-0.031525,0.043553
-0.021407,-0.041924,0.053511
-0.007642,-0.050483,0.047844
-0.021601,-0.002027,0.035336
0.001454,-0.011561,0.030948
-0.022399,-0.034398,0.043986
-0.022394,-0.014834,0.024725
-0.017714,-0.007432,0.003146
-0.042023,-0.043547,-0.000756
-0.011061,-0.022577,0.03603
0.015259,-0.066689,0.022583
-0.003129,-0.050892,0.002768
-0.014939,-0.030469,0.023357
-0.028397,-0.069792,0.065281
-0.04318,-0.061867,0.014637
-0.048802,-0.058585,0.023691
-0.018069,-0.061621,0.031809
-0.025251,-0.044043,0.039382
-0.009119,-0.051377,0.032981
-0.026604,-0.030726,0.039677
-0.089542,-0.023225,0.075644
-0.052182,-0.071911,0.061653
-0.010276,-0.033608,0.031446
-0.040888,-0.052622,0.025489
0.01768,-0.044624,0.046269
-0.002134,-0.046898,0.045036
0.013884,-0.066701,0.01167
0.010476,-0.055287,0.017551
-0.000551,-0.008252,0.042716
-0.037205,-0.038121,0.039172
-0.018476,-0.034768,0.056325
-0.048324,-0.095486,0.059475
-0.036609,-0.080675,0.045658
-0.017887,-0.093642,0.054863
-0.043838,-0.065709,0.076856
-0.011606,-0.055247,0.004585
-0.051249,-0.009217,-0.014093
-0.051867,-0.038305,0.03165
-0.019633,-0.006439,0.048166
-0.053594,-0.065545,0.084428
-0.071664,-0.046026,0.050176
-0.055347,-0.009815,0.045915
-0.044335,-0.005304,0.053907
-0.086841,-0.02789,0.048166
-0.037486,-0.031369,0.002963
0.019022,-0.04635,-0.004758
-0.010815,-0.06634,0.054343
-0.012999,-0.060136,0.024542
-0.037504,-0.029412,0.041145
-0.070294,-0.022862,0.028757
-0.031296,-0.005074,0.075572
-0.011562,-0.022428,0.03234
-0.022725,-0.033803,0.039674
-0.02252,-0.009494,0.065588
-0.031418,-0.047631,0.076415
-0.002027,-0.05711,0.075567
-0.033366,-0.023653,0.046347
-0.035554,-0.058109,0.031288
-0.04104,-0.076058,0.025648
-0.019998,-0.044698,0.032138
-0.058518,-0.070881,0.063953
-0.021817,-0.061544,0.051832
-0.012542,-0.053431,0.032938
-0.055945,-0.051285,-0.016646
-0.020892,-0.049498,0.002026
0.001898,-0.053644,-0.014466
-0.050617,-0.02243,0.026249
-0.056231,-0.052828,0.051991
-0.035182,-0.035939,0.042247
0.019834,-0.038506,0.024271
0.012802,-0.049121,0.036652
-0.027613,-0.029978,0.041125
-0.014897,-0.022239,0.052162
-0.042839,-0.024455,0.051894
-0.039226,-0.053812,0.019119
-0.033254,-0.045409,0.077222
